,0,1
0,-0.20354683697223663,0.878144383430481
1,-0.08071042597293854,0.9528295993804932
2,0.015850182622671127,0.9535840153694153
3,0.06377007067203522,0.9638046026229858
4,0.024613991379737854,0.9899942874908447
5,0.013368647545576096,0.996038019657135
6,0.03330104053020477,0.9915658235549927
7,0.10841897130012512,0.9824519157409668
8,0.020007964223623276,0.9916004538536072
9,0.031662870198488235,0.999518871307373
10,0.049363963305950165,0.9912928342819214
11,0.1079297736287117,0.9868224859237671
12,0.006355375051498413,0.9989581108093262
13,0.01491658017039299,1.0046813488006592
14,0.03706374019384384,0.993861973285675
15,0.04159291833639145,0.9942247271537781
16,0.03055768460035324,0.9987090826034546
17,0.02293252944946289,1.0005617141723633
18,0.08094805479049683,0.9925379753112793
19,0.056901127099990845,0.9919808506965637
20,0.029043719172477722,0.9970546364784241
21,0.02467641606926918,0.9964150190353394
22,0.03528226912021637,0.991331934928894
23,0.03450751304626465,0.9917850494384766
24,0.01649697870016098,0.9955036044120789
25,0.020084001123905182,0.9965184926986694
26,0.016594011336565018,0.9969754815101624
27,0.011324144899845123,0.9984398484230042
28,-0.045990049839019775,1.0073952674865723
29,-0.020503148436546326,1.0074727535247803
30,-0.010511137545108795,1.003124475479126
31,0.0109715536236763,0.9990149736404419
32,0.07489099353551865,0.9897014498710632
33,0.05495104566216469,0.9872152805328369
34,0.045912258327007294,0.9938480257987976
35,0.045689333230257034,0.9933634996414185
36,0.06868680566549301,0.9864694476127625
37,0.18728092312812805,1.0052090883255005
38,0.15319763123989105,0.9255979061126709
39,0.08141067624092102,1.0004150867462158
40,0.08212315291166306,0.9886747598648071
41,0.10924375057220459,0.9768781661987305
42,0.1230001300573349,0.9742996096611023
43,0.11408912390470505,0.9802311658859253
44,0.1152796745300293,0.9812256693840027
45,0.114044189453125,0.9817298650741577
46,0.11205317825078964,0.9826078414916992
47,0.09620873630046844,0.986948549747467
48,0.09627488255500793,0.9850766062736511
49,0.0988149344921112,0.9826927781105042
50,0.08831921964883804,0.9855817556381226
51,0.07949049770832062,0.9868962168693542
52,0.08314312994480133,0.9837905168533325
53,0.08013619482517242,0.9839828014373779
54,0.06367231160402298,0.9883201122283936
55,0.05059270188212395,0.9898190498352051
56,0.04053453356027603,0.9898922443389893
57,0.028555382043123245,0.9910443425178528
58,0.017376191914081573,0.991957426071167
59,0.010446876287460327,0.9917384386062622
60,0.007964715361595154,0.9908339381217957
61,0.004881463944911957,0.9907901883125305
62,-0.11215011775493622,1.0040459632873535
63,-0.042219340801239014,1.0122792720794678
64,0.061825647950172424,0.9868819117546082
65,0.04589831829071045,0.9863900542259216
66,-0.01709139347076416,1.0031085014343262
67,0.07417024672031403,0.9926570653915405
68,0.07696326822042465,0.9816927909851074
69,0.07035403698682785,0.9903301000595093
70,0.08175946772098541,0.9878461360931396
71,0.09957201033830643,0.9838315844535828
72,0.10278372466564178,0.9856278300285339
73,0.0897185206413269,0.9918261766433716
74,0.10207301378250122,0.9879352450370789
75,0.09475989639759064,0.9903388023376465
76,0.10865841060876846,0.9864632487297058
77,0.04872485250234604,0.9944571256637573
78,0.13923609256744385,0.9882187247276306
79,0.06368536502122879,0.9880504608154297
80,0.1513865888118744,0.9875521063804626
81,0.06755433231592178,0.9892055988311768
82,0.04805974289774895,1.0080769062042236
83,0.13556058704853058,0.9866313338279724
84,0.050778016448020935,0.9906699657440186
85,0.11316673457622528,0.9962658882141113
86,0.07351260632276535,0.9931981563568115
87,0.02172938734292984,1.0087807178497314
88,0.019698604941368103,1.0018823146820068
89,0.021291866898536682,0.9979619979858398
90,0.00879085436463356,1.0005393028259277
91,-0.0024872422218322754,1.0021085739135742
92,-0.0021190866827964783,1.000351071357727
93,0.061166226863861084,0.9893094301223755
94,0.0063109323382377625,0.9857980608940125
95,0.02066991478204727,0.9967443943023682
96,0.0830731987953186,0.9848631024360657
97,0.06401168555021286,0.9806594252586365
98,0.061625026166439056,0.986431896686554
99,0.06851440668106079,0.9837737679481506
100,0.07457970082759857,0.9831451177597046
101,0.03152521327137947,0.9886391758918762
102,0.08125317096710205,0.9853373169898987
103,0.1295396387577057,0.9808715581893921
104,0.06716288626194,0.9918631911277771
105,0.036264657974243164,1.000980257987976
106,0.04984714463353157,0.9899434447288513
107,0.07110884040594101,0.9823035001754761
108,0.05101718008518219,0.990005373954773
109,0.027927346527576447,0.9961697459220886
110,0.024459585547447205,0.9941501617431641
111,0.04347749799489975,0.9915698170661926
112,0.037760913372039795,0.9864668846130371
113,0.023314855992794037,0.9920789003372192
114,0.02032320946455002,0.9912163019180298
115,0.0014200732111930847,0.9904882311820984
116,0.020955145359039307,0.9973284006118774
117,-0.016121499240398407,0.9909952878952026
118,0.019398249685764313,0.9989780783653259
119,0.026816226541996002,0.9892808198928833
120,-0.01100844144821167,0.9900560975074768
121,-0.011777982115745544,1.0002825260162354
122,-0.09274297952651978,1.0090800523757935
123,-0.03820294141769409,1.0116662979125977
124,0.048322901129722595,0.9928796887397766
125,0.019666075706481934,0.994183361530304
126,0.0046652741730213165,1.0015301704406738
127,0.008371017873287201,0.9988102316856384
128,0.01602192223072052,0.9966908097267151
129,0.01485881581902504,0.997471034526825
130,0.017730601131916046,0.9965744018554688
131,0.01689792424440384,0.9969879984855652
132,0.02126544713973999,0.9957526922225952
133,0.02235899120569229,0.9956877827644348
134,0.027525823563337326,0.9944133162498474
135,0.06147736683487892,0.9895923733711243
136,0.012796387076377869,0.9940202236175537
137,0.020064637064933777,0.9987351298332214
138,0.027673929929733276,0.9943576455116272
139,0.04920334368944168,0.9914916753768921
140,0.031217414885759354,0.9931936264038086
141,0.025073222815990448,0.9964138269424438
142,0.024314235895872116,0.9953773021697998
143,0.022148258984088898,0.9956604242324829
144,0.01594274863600731,0.9970942735671997
145,0.015571460127830505,0.996437132358551
146,-0.00023292005062103271,0.9989146590232849
147,0.016748808324337006,0.9984762668609619
148,0.004186592996120453,0.9970918297767639
