,0
644,0.3365844
645,0.30144295
646,0.2660748
647,0.22579178
648,0.19010687
649,0.15255648
650,0.12198654
651,0.08490223
652,0.043796957
653,0.018653013
654,0.0
655,0.0
656,0.01970099
657,0.04625406
658,0.08329612
659,0.13089898
660,0.15578616
661,0.18281248
662,0.19325039
663,0.22130942
664,0.22920999
665,0.23723999
666,0.22806945
667,0.2450588
668,0.24217832
669,0.2274718
670,0.21492876
671,0.19528893
672,0.18183029
673,0.17792553
674,0.17573802
675,0.18386671
676,0.18001996
677,0.15518498
678,0.13321202
679,0.11741176
680,0.08141082
681,0.047622886
682,0.03069774
683,0.023689345
684,0.0153528005
685,0.00447841
686,0.0
687,0.0
688,0.022427551
689,0.050130054
690,0.06844373
691,0.072313786
692,0.07530134
693,0.083157785
694,0.09017456
695,0.099191144
696,0.096903086
697,0.09548325
698,0.10063648
699,0.09541876
700,0.09690144
701,0.09559254
702,0.1332538
703,0.12269824
704,0.10382646
705,0.10064166
706,0.09962155
707,0.089139014
708,0.09971259
709,0.09755488
710,0.0861072
711,0.06585705
712,0.053988323
713,0.044467717
714,0.03095463
715,0.014291242
716,0.006479405
717,0.0010584965
718,0.002124235
719,0.0014274418
720,0.0064125285
721,0.016734779
722,0.017603196
723,0.020792969
724,0.019968167
725,0.024284914
726,0.033921484
727,0.043929413
728,0.048832443
729,0.049948994
730,0.040955357
731,0.044321686
732,0.049835686
733,0.043080255
734,0.045908637
735,0.03974143
736,0.04501067
737,0.046855617
738,0.03692344
739,0.033657808
740,0.029650025
741,0.027518637
742,0.023139805
743,0.024632737
744,0.022284567
745,0.022427052
746,0.021762557
747,0.015937157
748,0.017514594
749,0.0081156865
750,0.0027767792
751,0.0
752,0.028838523
753,0.05638013
754,0.109539375
755,0.14878117
756,0.1902555
757,0.22424614
758,0.2670566
759,0.31149393
760,0.35126305
761,0.38689926
762,0.42094827
763,0.4489254
764,0.473521
765,0.48783308
766,0.50210845
767,0.5070408
768,0.50860256
769,0.50425464
770,0.4904745
771,0.47289538
772,0.44923553
773,0.42223278
774,0.38679454
775,0.3431916
776,0.29469386
777,0.24388018
778,0.19835097
779,0.15270704
780,0.10932516
781,0.061870076
782,0.018860899
783,0.0
784,0.0
785,0.0
786,0.0030627921
787,0.015185021
788,0.022202931
789,0.031580076
790,0.03566947
791,0.040261522
792,0.042715766
793,0.057641353
794,0.06721027
795,0.08840497
796,0.15269479
797,0.20665823
798,0.24685475
799,0.25190455
800,0.20135163
801,0.17105925
802,0.14635623
803,0.16407436
804,0.21550953
805,0.24928519
806,0.25599596
807,0.25397837
808,0.21223113
809,0.1683898
810,0.13626133
811,0.12938905
812,0.11631098
813,0.094753966
814,0.06797377
815,0.043106504
816,0.024225384
817,0.009131506
818,0.0
819,0.0
820,0.00068597496
821,0.009557039
822,0.010972649
823,0.013652392
824,0.013767958
825,0.019914515
826,0.023114234
827,0.02461394
828,0.028770529
829,0.030196026
830,0.036114488
831,0.05285919
832,0.07142079
833,0.07637312
834,0.06273767
835,0.06913899
836,0.06773689
837,0.07485639
838,0.08117293
839,0.06312296
840,0.047875762
841,0.033770088
842,0.030574419
843,0.02564133
844,0.025351241
845,0.02813439
846,0.017100684
847,0.0127590895
848,0.009162702
849,0.0032303557
850,0.0033298507
851,0.001182057
852,0.0
853,0.0034462735
854,0.023534723
855,0.049814068
856,0.086173676
857,0.12677926
858,0.17335469
859,0.22103357
860,0.28045154
861,0.31736663
862,0.3563776
863,0.39535055
864,0.42820898
865,0.44467485
866,0.4575488
867,0.4570695
868,0.47776124
869,0.49281865
870,0.4785573
871,0.46836275
872,0.47040015
873,0.42518392
874,0.3349135
875,0.30389237
876,0.29790252
877,0.2798509
878,0.22598118
879,0.19655937
880,0.17877209
881,0.14698297
882,0.11230677
883,0.06707189
884,0.040288866
885,0.013519324
886,0.0037091002
887,0.0
888,0.0
889,0.005879618
890,0.022491954
891,0.026638389
892,0.045938656
893,0.07298219
894,0.08703157
895,0.11961949
896,0.1398273
897,0.10248408
898,0.10801377
899,0.122088924
900,0.12011131
901,0.10165128
902,0.09278385
903,0.096661255
904,0.09778502
905,0.080381125
906,0.074512236
907,0.067043796
908,0.061512694
909,0.06704116
910,0.05368332
911,0.05921837
912,0.051293854
913,0.036754306
914,0.033017803
915,0.016574793
916,0.014746092
917,0.008625023
918,0.00617142
919,0.0021946207
920,0.0018581823
921,0.0013900772
922,0.003436014
923,0.010502867
924,0.011011831
925,0.014907964
926,0.022996284
927,0.02138666
928,0.021380477
929,0.016676702
930,0.023192473
931,0.02744054
932,0.02761928
933,0.024124563
934,0.021157898
935,0.018941648
936,0.013410099
937,0.011251576
938,0.015217178
939,0.014594831
940,0.019992843
941,0.021289088
942,0.019883998
943,0.019920968
944,0.014683969
945,0.020439066
946,0.034435585
947,0.029267788
948,0.04253838
949,0.04839372
950,0.020077415
951,0.009374857
952,0.0057510734
953,0.0
954,0.0
955,0.000732325
956,0.012930669
957,0.016886555
958,0.023888566
959,0.040371254
960,0.051996518
961,0.06363621
962,0.06260795
963,0.07404159
964,0.096510805
965,0.10638888
966,0.1120277
967,0.11165573
968,0.10431785
969,0.10443097
970,0.11860322
971,0.119288735
972,0.12951458
973,0.10749666
974,0.07830553
975,0.06262114
976,0.045273405
977,0.036747955
978,0.032186337
979,0.03358609
980,0.030197874
981,0.030737817
982,0.034727573
983,0.03290358
984,0.01861918
985,0.0070452467
986,0.0036513582
987,0.0
988,0.0
989,0.0077835843
990,0.010074787
991,0.018758968
992,0.026351355
993,0.036609627
994,0.046914164
995,0.05816633
996,0.07398681
997,0.07315582
998,0.07488894
999,0.0814849
1000,0.09543526
1001,0.09922151
1002,0.098796695
1003,0.090799406
1004,0.06838554
1005,0.058374945
1006,0.040394463
1007,0.043295924
1008,0.051239595
1009,0.05503656
1010,0.060373913
1011,0.044515863
1012,0.02685278
1013,0.023331128
1014,0.017447501
1015,0.01801315
1016,0.017486207
1017,0.012832783
1018,0.007904604
1019,0.0018971413
1020,0.0
1021,0.0028623343
1022,0.009835996
1023,0.010528132
1024,0.018058471
1025,0.029905356
1026,0.04026684
1027,0.04802003
1028,0.04571663
1029,0.056989163
1030,0.06070272
1031,0.05905619
1032,0.05518085
1033,0.05177422
1034,0.045792434
1035,0.03636163
1036,0.047607772
1037,0.05164541
1038,0.047306076
1039,0.044647828
1040,0.05270204
1041,0.048201352
1042,0.03878353
1043,0.041281477
1044,0.05214561
1045,0.044670675
1046,0.046281874
1047,0.041148163
1048,0.039898217
1049,0.04304823
1050,0.035603903
1051,0.028454185
1052,0.024393924
1053,0.009588391
1054,0.0
1055,0.0
1056,0.0060629323
1057,0.019882038
1058,0.036414772
1059,0.07463747
1060,0.120533004
1061,0.16840425
1062,0.25190774
1063,0.33281025
1064,0.38522026
1065,0.44108048
1066,0.47875687
1067,0.48826364
1068,0.46170935
1069,0.40445212
1070,0.3752948
1071,0.3883883
1072,0.3867323
1073,0.39245704
1074,0.34478334
1075,0.28789127
1076,0.20821151
1077,0.15961027
1078,0.13640808
1079,0.09707511
1080,0.10136304
1081,0.12713897
1082,0.10892268
1083,0.06551184
1084,0.0580109
1085,0.053074203
1086,0.047888808
1087,0.033267513
1088,0.018792287
1089,0.007298596
1090,0.0
1091,0.0
1092,0.00477051
1093,0.007037081
1094,0.009451047
1095,0.015159421
1096,0.022482492
1097,0.026175134
1098,0.02889973
1099,0.028754197
1100,0.031995896
1101,0.032618105
1102,0.03587903
1103,0.036631595
1104,0.038205266
1105,0.046706874
1106,0.050613254
1107,0.04838161
1108,0.059296317
1109,0.07461822
1110,0.103972636
1111,0.10580004
1112,0.101495266
1113,0.08541522
1114,0.08283348
1115,0.07135671
1116,0.07600975
1117,0.061162274
1118,0.05866696
1119,0.04557559
1120,0.032671615
1121,0.032720566
1122,0.033369437
1123,0.027198486
1124,0.009746976
1125,0.0
1126,0.0
1127,0.0
1128,0.008982606
1129,0.016286105
1130,0.028026529
1131,0.035097424
1132,0.048205126
1133,0.051384456
1134,0.059617367
1135,0.06510402
1136,0.073185906
1137,0.089387394
1138,0.09855002
1139,0.09510925
1140,0.11441762
1141,0.12731561
1142,0.11786412
1143,0.10318388
1144,0.1019602
1145,0.09314992
1146,0.07184099
1147,0.067591086
1148,0.07082153
1149,0.050739195
1150,0.057677582
1151,0.032623738
1152,0.030709974
1153,0.023447223
1154,0.014891617
1155,0.008854449
1156,0.0071388558
1157,0.0048947707
1158,0.002041787
1159,0.0
1160,0.0127785355
1161,0.034876257
1162,0.038814254
1163,0.05858592
1164,0.08034332
1165,0.08619447
1166,0.093990415
1167,0.081705675
1168,0.06979145
1169,0.06158001
1170,0.07221286
1171,0.07095073
1172,0.0734024
1173,0.0970302
1174,0.11952282
1175,0.12394107
1176,0.14626409
1177,0.18155342
1178,0.17831063
1179,0.17011818
1180,0.15064617
1181,0.14921348
1182,0.16533168
1183,0.16796297
1184,0.18300705
1185,0.18741214
1186,0.18179452
1187,0.14435424
1188,0.111569256
1189,0.102419995
1190,0.08222701
1191,0.05388813
1192,0.03014122
1193,0.011768617
1194,0.0
1195,0.0
1196,0.014578596
1197,0.038877405
1198,0.05972962
1199,0.087609366
1200,0.1277213
1201,0.16070348
1202,0.16320013
1203,0.18155883
1204,0.21191396
1205,0.2462883
1206,0.27358854
1207,0.27961653
1208,0.2229273
1209,0.20803633
1210,0.22953534
1211,0.22219944
1212,0.23834056
1213,0.24556538
1214,0.2174428
1215,0.23700505
1216,0.23511282
1217,0.2293225
1218,0.2138041
1219,0.24916449
1220,0.2814013
1221,0.28726456
1222,0.24109954
1223,0.17702967
1224,0.18939689
1225,0.16259733
1226,0.117601745
1227,0.09388277
1228,0.04054424
1229,0.007642485
1230,0.0
1231,0.0
1232,0.0025974289
1233,0.03017573
1234,0.05284411
1235,0.06451655
1236,0.07472125
1237,0.1049025
1238,0.118759766
1239,0.108105235
1240,0.12827186
1241,0.09536789
1242,0.13233285
1243,0.12735593
1244,0.14005986
1245,0.29630777
1246,0.50786436
1247,0.57954067
1248,0.44952378
1249,0.2549349
1250,0.17076063
1251,0.16640365
1252,0.26081607
1253,0.31550342
1254,0.29609925
1255,0.2639744
1256,0.24227199
1257,0.23311138
1258,0.23034298
1259,0.18772647
1260,0.13755792
1261,0.069715485
1262,0.06078615
1263,0.01672744
1264,0.0060828105
1265,0.0005919486
1266,0.0
1267,0.00066486
1268,0.001969859
1269,0.005968921
1270,0.008341804
1271,0.0093006715
1272,0.009841859
1273,0.011897631
1274,0.012969144
1275,0.016095854
1276,0.02007693
1277,0.01783029
1278,0.021847062
1279,0.011629015
1280,0.016188301
1281,0.028749146
1282,0.030971244
1283,0.044390623
1284,0.060962636
1285,0.06757742
1286,0.059514083
1287,0.051834375
1288,0.038498916
1289,0.040764064
1290,0.03682851
1291,0.020581998
1292,0.043219276
1293,0.05433257
1294,0.080258295
1295,0.04944494
1296,0.014353089
1297,0.011384048
1298,0.0028064698
1299,0.0055184513
1300,0.0085688755
1301,0.0044479817
1302,0.00261157
1303,0.0
1304,0.0031528845
1305,0.0076440126
1306,0.014242381
1307,0.019286804
1308,0.03122235
1309,0.045103267
1310,0.06381119
1311,0.09209147
1312,0.1315769
1313,0.12636532
1314,0.13279693
1315,0.15958309
1316,0.14669316
1317,0.16775802
1318,0.14741789
1319,0.14790763
1320,0.1473006
1321,0.13141897
1322,0.14140552
1323,0.14211197
1324,0.14809318
1325,0.16015756
1326,0.18625511
1327,0.16665435
1328,0.16983292
1329,0.17740278
1330,0.17995614
1331,0.12727907
1332,0.113709465
1333,0.08910277
1334,0.07914849
1335,0.04717392
1336,0.01974295
1337,0.011270896
1338,0.0
1339,0.0
1340,0.02019611
1341,0.056192752
1342,0.09620871
1343,0.12398522
1344,0.16494054
1345,0.19463328
1346,0.25917804
1347,0.2919174
1348,0.33828747
1349,0.36385825
1350,0.38601148
1351,0.3848242
1352,0.40187472
1353,0.4112137
1354,0.45891672
1355,0.47087076
1356,0.46656498
1357,0.42872828
1358,0.38569587
1359,0.3553007
1360,0.31804946
1361,0.28118765
1362,0.2413218
1363,0.21265987
1364,0.20523821
1365,0.17550525
1366,0.17730708
1367,0.15314719
1368,0.1369651
1369,0.099337675
1370,0.0806457
1371,0.04952407
1372,0.035317298
1373,0.02331201
1374,0.014277987
1375,0.0100363195
1376,0.00088085234
1377,0.0
1378,0.019102588
1379,0.041728325
1380,0.068756044
1381,0.08482161
1382,0.11294764
1383,0.14445302
1384,0.17086963
1385,0.19133398
1386,0.23110023
1387,0.28758398
1388,0.33562645
1389,0.37922513
1390,0.44095778
1391,0.46345237
1392,0.50072294
1393,0.55075157
1394,0.5672563
1395,0.583649
1396,0.5880354
1397,0.5817478
1398,0.5820737
1399,0.5633519
1400,0.55069077
1401,0.52868366
1402,0.4999155
1403,0.4647878
1404,0.4439312
1405,0.40186426
1406,0.34791586
1407,0.2667559
1408,0.2116563
1409,0.17048037
1410,0.1359636
1411,0.08412717
1412,0.04019713
1413,0.0132289305
1414,0.0
1415,0.0
1416,0.010200046
1417,0.037772294
1418,0.09103791
1419,0.107749924
1420,0.124044314
1421,0.10786602
1422,0.089209914
1423,0.08680432
1424,0.083171986
1425,0.088251375
1426,0.089815594
1427,0.09477947
1428,0.112004906
1429,0.122422054
1430,0.124724545
1431,0.1215591
1432,0.1360194
1433,0.15249535
1434,0.14993413
1435,0.15891199
1436,0.1327287
1437,0.116391055
1438,0.09609857
1439,0.08761259
1440,0.07654679
1441,0.07859755
1442,0.08117762
1443,0.07377322
1444,0.080801964
1445,0.06336993
1446,0.042223394
1447,0.035736687
1448,0.023756146
1449,0.014656283
1450,0.0067184195
1451,0.0032285303
1452,0.0
1453,0.0007485077
1454,0.0147436485
1455,0.025670215
1456,0.03296975
1457,0.031776737
1458,0.03807714
1459,0.042404015
1460,0.052174903
1461,0.06316711
1462,0.08337562
1463,0.108153924
1464,0.13303787
1465,0.1405488
1466,0.1360528
1467,0.12527229
1468,0.1260139
1469,0.10159135
1470,0.073179714
1471,0.0644978
1472,0.057619877
1473,0.049046725
1474,0.048779897
1475,0.04719754
1476,0.049927413
1477,0.06066797
1478,0.07582492
1479,0.07877392
1480,0.07625958
1481,0.059803553
1482,0.052222732
1483,0.047329344
1484,0.044746343
1485,0.03261268
1486,0.020836301
1487,0.008910701
1488,0.0
1489,0.0
1490,0.0
1491,0.01834675
1492,0.040538147
1493,0.081345394
1494,0.12150109
1495,0.17389573
1496,0.21283993
1497,0.27406597
1498,0.3365405
1499,0.38855708
1500,0.40684304
1501,0.47019684
1502,0.52004
1503,0.56225663
1504,0.57489854
1505,0.57854223
1506,0.58090514
1507,0.60307944
1508,0.5892167
1509,0.5874905
1510,0.563501
1511,0.5457835
1512,0.55000305
1513,0.505581
1514,0.45104173
1515,0.3990453
1516,0.35580677
1517,0.29560012
1518,0.2699791
1519,0.23291615
1520,0.20379779
1521,0.12594986
1522,0.09583589
1523,0.06609447
1524,0.049322065
1525,0.03282104
1526,0.018013798
1527,0.00880684
1528,0.0
1529,0.0
1530,0.020236425
1531,0.06224248
1532,0.10164166
1533,0.15058458
1534,0.20115826
1535,0.25936806
1536,0.32358786
1537,0.38762704
1538,0.4418447
1539,0.49151343
1540,0.53659934
1541,0.5732208
1542,0.601502
1543,0.6244516
1544,0.6514164
1545,0.6702777
1546,0.68139625
1547,0.6876395
1548,0.69252414
1549,0.6909889
1550,0.6819896
1551,0.67021936
1552,0.65336645
1553,0.6315193
1554,0.6054367
1555,0.57626814
1556,0.5423439
1557,0.49633095
1558,0.4467313
1559,0.39215085
1560,0.32972342
1561,0.27890876
1562,0.21943122
1563,0.1684236
1564,0.11241796
1565,0.065980844
1566,0.027802542
1567,0.0030028298
1568,0.0
1569,0.00525859
1570,0.04976525
1571,0.09439657
1572,0.14220719
1573,0.1918782
1574,0.2394154
1575,0.31054977
1576,0.37743026
1577,0.43461156
1578,0.48121238
1579,0.53290904
1580,0.56588995
1581,0.59204113
1582,0.613151
1583,0.6278925
1584,0.65033454
1585,0.653445
1586,0.66600335
1587,0.6686666
1588,0.6676448
1589,0.6610316
1590,0.64812577
1591,0.6289411
1592,0.60208434
1593,0.5805027
1594,0.5532824
1595,0.5146475
1596,0.47206727
1597,0.42921546
1598,0.3760651
1599,0.3156796
1600,0.24795404
1601,0.18947458
1602,0.13471287
1603,0.08400126
1604,0.04085199
1605,0.010233924
1606,0.0
1607,0.0
1608,0.018085942
1609,0.046049234
1610,0.08017581
1611,0.11191774
1612,0.14289719
1613,0.1724756
1614,0.20225215
1615,0.23605734
1616,0.26493615
1617,0.28772208
1618,0.30291328
1619,0.31000912
1620,0.3276603
1621,0.34527802
1622,0.36622068
1623,0.3853093
1624,0.39904475
1625,0.4083613
1626,0.37581235
1627,0.3640935
1628,0.3333598
1629,0.31738555
1630,0.28108475
1631,0.2588771
1632,0.23801446
1633,0.20566745
1634,0.18461683
1635,0.16541871
1636,0.14208315
1637,0.12038845
1638,0.09280057
1639,0.067197114
1640,0.048896544
1641,0.036856778
1642,0.025617875
1643,0.01673995
1644,0.00983052
1645,0.0011952519
1646,0.0
1647,0.0043051317
1648,0.015930995
1649,0.04394383
1650,0.08197644
1651,0.12435924
1652,0.18499485
1653,0.251148
1654,0.33450297
1655,0.40950885
1656,0.47874466
1657,0.53400016
1658,0.571902
1659,0.6004978
1660,0.6192647
1661,0.6434595
1662,0.657563
1663,0.66331506
1664,0.6656614
1665,0.6448843
1666,0.61530805
1667,0.5399899
1668,0.5300337
1669,0.5076803
1670,0.4474783
1671,0.44296774
1672,0.3993179
1673,0.3836242
1674,0.32997727
1675,0.32371396
